res_stname,res_state,res_puma,place_name,pop,real_wage_high_skill,real_wage_low_skill,nominal_wage_everyone,nominal_wage_high_skill,nominal_wage_low_skill,n_move_in_high_skill,n_move_in_low_skill,n_move_out_high_skill,n_move_out_low_skill,net_mig_low_skill,net_mig_high_skill
California,6,3900,Madera County,24997,86479.03525724732,45302.54960224614,64304.18537634409,99382.81640114913,56447.606165184836,411,1672,342,1647,1.0001200144017282,2.76033123974877
Georgia,13,600,Southern Georgia Regional Commission,24914,83454.43486520716,40346.5677366924,62201.34017496635,93698.20698389724,48053.986834620075,1033,2399,1205,2445,-1.8463514489845068,-6.903748896202938
Mississippi,28,1400,East Central Region,24891,78570.38972856262,46367.58376110835,56422.776066295235,84917.98673658236,51323.616547993595,270,1323,395,1544,-8.878711180748061,-5.021895464224016
New York,36,1600,Fulton & Montgomery Counties,24876,90359.12450505939,54861.64764093724,69616.2882379138,98584.2296524417,61208.6867777565,460,1845,467,1895,-2.0099694484643833,-0.2813957227850137
South Carolina,45,1e3,"Georgetown, Marion & Dillon Counties",24844,85950.7408523461,42009.15740300333,60103.69823890926,97105.37021093414,48422.66487735272,305,2242,355,2579,-13.564643374657866,-2.0125583641925617
Ohio,39,5200,"Highland, Clinton & Adams Counties",24835,85379.74315068492,49286.654519224736,63666.49083919924,94569.81017612525,55742.463400865585,364,1850,599,1991,-5.677471310650292,-9.462452184417153
Michigan,26,2200,St. Joseph & Branch Counties,24813,85816.19403198172,50126.269726789316,63233.53259829834,94018.19503141062,56644.21117291119,294,2178,324,2154,0.9672349171805102,-1.2090436464756378
Indiana,18,1500,"Henry, Randolph, Jay & Blackford Counties",24629,77150.4168157424,50181.5408010537,60111.148327267285,83510.11389385808,55412.5833682572,481,1783,489,1819,-1.461691501888018,-0.32482033375289293
Alabama,1,400,DeKalb & Jackson Counties,24552,72770.42770870337,45474.20468550169,55602.7460158865,81834.66003552398,51310.056911986976,238,2102,156,2039,2.565982404692082,3.3398501140436623
Michigan,26,600,"Newaygo, Mason, Oceana & Lake Counties",24522,87631.00721393035,48614.54655070172,63318.636297338126,96349.61815920398,54569.57211570139,512,2068,559,2186,-4.81200554604029,-1.916646276812658
Indiana,18,1700,Vigo County,24466,86130.79511143062,46585.55155495767,65535.671556507885,94276.98040977714,52881.03497665585,978,2203,1005,2079,5.068257990680945,-1.103572304422464
North Carolina,37,4300,Craven County,24453,85918.42221314822,43694.20252868181,64500.40082434645,97287.70498162515,51966.86334191836,1074,2279,1179,2210,2.821739663844927,-4.293951662372715
Missouri,29,2500,"Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties",24445,68656.87888755981,42878.36661307279,53715.61711503971,77142.01704545454,48871.27345247666,412,1962,609,1947,0.6136224176723256,-8.058907752096543
Illinois,17,600,"Douglas, Edgar, Coles & Cumberland Counties",24410,83340.08828828829,50639.69393306998,65433.12345209646,90483.61261261262,56107.10471789521,670,2293,807,2228,2.662843097091356,-5.612453912331012
Louisiana,22,2100,South Central Planning & Development Commission 3,24389,86526.15598690364,58001.99520367493,72806.09827559096,97417.881898971,65696.72944673376,437,2484,293,2096,15.908811349378817,5.904301119357087
New York,36,2300,Tompkins County,24386,94383.39801685163,52466.89764300847,87243.79686415182,107449.50811755034,61205.39883474576,2248,1098,2587,1169,-2.911506602148774,-13.901418846879357
Ohio,39,3400,Columbiana County,24331,79164.51911966987,52293.61155957378,63554.13462343096,87088.51774415406,58029.59586696803,142,2405,292,2372,1.3562944391927994,-6.164974723603633
Alaska,2,400,Subsistence Alaska,24305,91144.4603773585,53496.150927967006,71615.98773420356,104406.0652291105,62965.54419398421,851,2137,1153,2391,-10.45052458341905,-12.425426866899814
Georgia,13,3700,Northeast Georgia Regional Commission,24276,107005.44532908704,47759.51093135111,78223.34396462508,120493.26871019109,55009.07834134966,628,1314,265,811,20.720052726973144,14.953040039545229
New York,36,2100,Columbia & Greene Counties,24171,100947.71180133657,57786.05537493816,82655.01625428062,114213.5045565006,67969.8026715669,656,927,608,1247,-13.239005419717843,1.9858508129576766
Florida,12,1701,Citrus County,24169,81844.76588547959,45451.01052979161,61389.96814318681,91331.43899492631,52296.355884942765,642,2661,708,2391,11.171335181430758,-2.7307708221275186
Indiana,18,700,"Jasper, Starke, Fulton, Newton & Pulaski Counties",24139,66040.97070441079,54848.45817046847,63460.29223450121,74212.62771560237,61554.59273087918,287,1586,351,1736,-6.214010522391151,-2.6513111562202245
Arkansas,5,800,"White, Jackson, Prairie & Woodruff Counties",24107,74257.18560772268,55057.5865716753,66066.58811097864,82133.9931987714,60796.349740932645,689,2200,521,2243,-1.7837142738623637,6.968930186252956
New York,36,1300,Livingston & Wyoming Counties,24026,92126.62876830318,58042.839005575006,72793.72446437468,100027.00732127477,64595.139893685984,652,1186,773,1345,-6.6178306834262886,-5.036210771664031
Kentucky,21,1400,Green River Area Development District,23985,83064.74543746645,51005.19499904318,63771.16976756172,92473.46886741814,56949.407539707856,229,2072,262,2019,2.209714404836356,-1.3758599124452784
Oregon,41,300,"Klamath, Malheur, Lake & Harney Counties",23985,67905.15231316726,39686.33203954595,54831.48707330722,78244.73926453144,47604.32793848407,827,2464,627,2197,11.131957473420888,8.338544923910778
Missouri,29,1500,"Phelps, Crawford, Dent, Gasconade & Maries Counties",23861,70658.4646491698,50256.94198834668,61788.12270957398,79356.89528655597,57010.133139111436,891,2530,1018,1958,23.972172163781902,-5.322492770629898
Pennsylvania,42,400,"Bradford, Tioga & Sullivan Counties",23848,86027.52371916508,49519.44332050942,66414.48044805489,96199.22011385199,57044.02275139294,494,1373,786,1376,-0.12579671251257968,-12.24421335122442
North Carolina,37,800,South & West Albemarle Sound & Northern Outer Banks Regions,23798,62573.49373805986,41471.462712096334,55785.059709215086,75564.2519634897,49409.86986863711,436,1738,439,1858,-5.042440541221952,-0.1260610135305488
North Carolina,37,1e3,Wilson & Greene Counties,23709,79517.10913536341,44928.056679885136,60678.23482352941,88996.5238941987,51967.44701217011,487,1706,364,2027,-13.539162343413894,5.187903327850184
Texas,48,1200,East Texas COG,23678,86194.01702862784,58514.74828586498,71653.48626430801,96123.66016781837,65116.490967827005,623,1472,737,1626,-6.503927696595996,-4.814595827350283
Louisiana,22,1400,Capital Region Planning Commission 1,23663,93074.10344827586,58874.33132612098,75105.85253384511,104400.96246180707,65972.68292848881,494,1741,344,1805,-2.704644381523898,6.339010269196636
Kentucky,21,1100,Big Sandy Area Development District,23633,84778.18651066758,48881.87211825332,63154.50834772596,93860.84445973847,54078.77474911852,660,1582,517,1767,-7.828037066813354,6.05086108407735
Ohio,39,4800,Ross & Fayette Counties,23587,80387.79875195007,52140.65550013481,65712.58101744036,89247.70470247381,58594.61795632246,394,1666,497,1707,-1.7382456437868317,-4.366812227074236
Alabama,1,1700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",23439,79737.3975716869,39631.300131406046,53592.47891676706,87269.20098165849,45027.262680683314,244,1481,698,1925,-18.94278766158966,-19.369427023337174
Georgia,13,1100,Southwest Georgia Regional Commission,23411,84431.68186195826,41217.75808856902,55189.109073254935,92080.82407704655,47738.04947156844,304,1884,380,2305,-17.98299944470548,-3.246337191918329
Georgia,13,2700,Northwest Georgia Regional Commission,23342,101649.71108590871,47957.17127756753,65880.75865909935,112514.76183725546,55148.79146548349,382,1705,436,1966,-11.18156113443578,-2.313426441607403
Indiana,18,1600,"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",23232,79453.67379107668,56038.151031187124,66493.46663612765,87237.79241250335,61611.29791247485,292,1339,293,1661,-13.860192837465565,-0.043044077134986224
Louisiana,22,600,Kisatchie Delta Regional Planning & Development District 1,23209,77475.90012886598,51374.63834269663,61650.17248459959,85288.02641752578,57169.71946751344,234,1467,293,1735,-11.547244603386618,-2.542117282088845
Mississippi,28,700,North Central Region,23187,72547.19385026737,42552.280428365484,54986.72993964839,79248.52450980392,47511.82542733576,287,1567,421,1857,-12.507008237374391,-5.7791003579592015
Alabama,1,2200,Southwest Alabama,23117,71286.77378815081,48349.26352626133,57612.21954179942,79102.35218432077,53241.21209908101,178,1305,219,1642,-14.578016178569884,-1.7735865380455942
Florida,12,8900,Nassau & Baker Counties,23116,91504.55655201519,58391.89286506469,76801.1635457731,103735.68200042204,67363.62691312385,442,1961,544,1905,2.422564457518602,-4.412528119051739
Texas,48,4400,Houston-Galveston Area Council,23091,111599.40931162525,70084.8463599223,86160.67149522569,122833.44644387318,77561.69050967785,606,1663,507,1883,-9.527521545190767,4.287384695335845
Washington,53,10600,"Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",23033,75267.63923737207,52586.262287104626,70379.66111553297,86047.59293496203,61142.06199513382,1390,1987,1304,2019,-1.3893109885816004,3.733773281813051
Missouri,29,2300,"Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties",22987,70171.29278473464,40318.656096378865,51663.48530651233,76800.50506857484,45826.085577788544,245,2328,390,2227,4.393787793100448,-6.307913168312525
New Mexico,35,300,North Central New Mexico,22903,97750.26112952024,42232.99362328319,71664.62118604287,110258.93948998704,49764.427975801176,986,785,1223,736,2.139457712963367,-10.347989346373838
Washington,53,11e3,"Lewis, Klickitat & Skamania Counties",22832,78132.69084588645,48963.33176541992,66745.76360310928,91332.32375434531,58696.980729838404,485,2332,378,2141,8.365451997196917,4.686405045550105
West Virginia,54,700,"Wood, Pleasants & Wirt Counties",22822,90766.68583023334,50426.64782537873,70337.66979991205,99073.14406493068,56496.52345658902,735,1535,713,1647,-4.907545350977127,0.9639821225133643
Tennessee,47,900,"Campbell, Claiborne, Scott, Morgan & Hancock Counties",22803,83947.14694148937,43612.72630804146,56032.51980736368,93498.21941489361,49119.87646445439,218,1759,263,1252,22.23391658992238,-1.9734245494013944
Idaho,16,300,Central Idaho,22760,75909.88197026022,46271.447392497714,63534.00033411293,86204.37071458076,55164.83798414151,748,1691,519,1844,-6.72231985940246,10.061511423550089
Ohio,39,4900,"Jackson, Hocking, Pike & Vinton Counties",22704,84074.88942065492,51845.56375034256,65117.00490143272,91914.96549118387,57828.165250753635,270,1739,362,1767,-1.233262861169838,-4.05214940098661
Texas,48,1300,East Texas COG,22696,79171.1367444644,50853.454810693445,63286.06460176991,87724.23788150807,57744.44598995793,592,1796,443,1785,0.4846669016566796,6.565033486076842
Kentucky,21,300,Pennyrile Area Development District,22679,81870.01704217216,42780.9166796328,58942.54045109095,91538.82466782207,50163.30161817333,533,2707,570,2553,6.790422858150712,-1.6314652321530931
Missouri,29,1300,"Laclede, Polk, Benton, Dallas & Hickory Counties",22614,70557.79436902967,41947.22508455062,55334.92749650349,78780.76923076923,48623.582715694036,342,2008,505,1884,5.4833289112938886,-7.207924294684709
Kentucky,21,200,Pennyrile Area Development District,22595,87569.86579605447,54057.346357288945,66919.43739453256,95542.51153098083,59654.154665350165,429,1861,464,2063,-8.940030980305377,-1.5490152688647931
Georgia,13,2200,Three Rivers Regional Commission,22560,83813.9334625323,43873.10198827063,60407.0029128389,93338.17803617571,51292.1661421828,374,1882,593,1859,1.0195035460992907,-9.707446808510639
Tennessee,47,2100,"Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties",22527,73625.2409367982,48710.58278439321,59705.77974080931,83103.94225216555,55086.31732961743,383,1212,442,1585,-16.55790828783238,-2.6190793270297865
California,6,5700,Nevada & Sierra Counties,22489,88478.47230145623,44661.257619421885,78890.08695892226,109329.21393184207,61183.77093703607,915,1212,842,1408,-8.715371959624706,3.246031393125528
Oregon,41,1e3,Douglas County,22457,80428.04577218728,48325.85783771833,63688.25050209969,91981.81656184487,57720.51625027636,783,2440,752,2051,17.321993142450015,1.3804159059536003
Texas,48,3200,Rio Grande COG & Permian Basin Regional Planning Commission,22424,76465.32708628006,62607.06700283208,71231.3634209766,84990.7337340877,68543.54831802168,602,1989,372,2156,-7.447377809489832,10.256867641812343
Arkansas,5,2e3,Southwest Arkansas,22307,72834.42559523809,46075.59362822918,57639.82362994189,80142.9191017316,51638.132125847886,296,1921,383,2153,-10.400322768637647,-3.9001210382391176
West Virginia,54,1100,"Greenbrier, Nicholas, Summers, Monroe & Pocahontas Counties",22302,75038.5146641438,42271.72951885566,56101.64532374101,83025.74526963104,47877.754659731254,747,1343,539,1603,-11.658147251367591,9.326517801094072
Ohio,39,5e3,"Athens, Gallia & Meigs Counties",22283,77207.45803224013,46507.44293303284,62464.62454407721,85682.64906429498,52378.68778171281,855,1357,839,1411,-2.4233720773683975,0.7180361710721178
South Carolina,45,1600,"Greenwood, Abbeville & McCormick Counties",22277,70694.94227230911,40736.3861682243,55063.94628448908,79592.21550137995,47090.1956635514,380,1968,440,1766,9.06764824707097,-2.693360865466625
Maine,23,100,Northeast Maine,22222,76685.68218537416,45643.174434769884,60131.32464209896,84962.58227040817,51584.735347918344,530,1590,448,1283,13.815138151381515,3.690036900369004
Maryland,24,100,Allegany & Garrett Counties,22197,81959.51194318915,46309.59638691974,63554.09090397388,92060.73100925329,53456.495312142695,459,1655,493,1824,-7.6136414830833,-1.5317385232238592
Louisiana,22,1e3,Acadiana Regional Development District 1,22089,79705.41,46747.527079880674,59235.63099810657,87527.92294117647,52858.84660258535,200,1356,476,1572,-9.778622843949478,-12.494906967268776
Washington,53,10400,"Stevens, Okanogan, Pend Oreille & Ferry Counties",22084,72628.17727272728,43240.83718193852,58876.723497519895,84188.6128342246,51914.930136784824,536,1744,668,1798,-2.445209201231661,-5.977178047455171
Arkansas,5,700,"St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties",21968,71615.72239858906,43264.78719503596,53355.88993359582,79144.85361552029,48200.64299816669,243,2170,230,2308,-6.281864530225783,0.5917698470502549
South Dakota,46,200,Lakota Region,21945,72310.38564933781,44202.425675158745,58243.978764478765,79628.85985372603,49967.174125927624,674,1325,551,1265,2.734107997265892,5.604921394395078
Ohio,39,1300,Ashtabula County,21919,74860.64766081871,51301.38130414344,61944.11469753464,81771.62280701754,57845.728426566384,259,1441,425,1825,-17.519047401797526,-7.57333819973539
New Mexico,35,400,Eastern Plains New Mexico,21905,70232.20261437909,41683.79329429694,55907.36741959244,79713.96522875817,48603.265661345955,635,2153,763,2062,4.154302670623146,-5.843414745491897
Tennessee,47,2800,"Lawrence, Giles, Wayne, Lewis & Perry Counties",21806,65617.13526490066,45378.22152808146,55397.023703158666,75136.2582781457,51672.87249328419,220,1230,203,1126,4.7693295423277995,0.7796019444189672
Texas,48,2800,Concho Valley COG & Permian Basin Regional Planning Commission,21662,79645.38959795788,55965.63745338306,66418.15627112395,87159.37587747288,61470.8252530634,526,2238,428,2197,1.8927153540762627,4.524051334133506
Ohio,39,3600,"Washington, Morgan, Noble & Monroe Counties",21512,85628.74816694867,49914.694052598,63839.56919503767,94961.14382402708,56016.70794640958,442,1516,528,1373,6.647452584603942,-3.9977686872443288
Arkansas,5,1900,South Central Arkansas,21488,96343.72889794072,43702.12181916621,62703.153620013836,104126.44037112469,48545.097764714985,374,1676,431,1659,0.7911392405063291,-2.652643335815339
Alabama,1,900,Etowah County,21314,83668.34653187307,46689.60131769243,61542.41606797026,91897.20780679585,52857.4238309497,749,1987,562,2009,-1.0321854180350942,8.773576053298301
Alabama,1,700,Cullman & Winston Counties,21247,88332.19619865113,49743.83937807086,63817.01516284036,99676.34304107909,56254.749353504005,289,897,360,971,-3.4828446368899137,-3.341648232691674
Tennessee,47,800,"Cumberland, White, Fentress & Van Buren Counties",21161,82267.75458115184,39057.04948680352,53776.02281983709,92058.9895287958,45198.842008797656,498,1943,395,1629,14.83861821274987,4.8674448277491615
